,Length,Width,views_7days,Price in EUR,clusters,cluster
212,-1.1452168589614151,-1.1831116824857808,-0.2577398131888206,-0.3424110220812612,1,light purple
213,-0.5270722166177294,-0.42474294117387257,2.1960215278310744,-0.342560116695628,4,dark purple
214,-0.695130291254919,-0.8708422007691126,0.08192166122443459,-0.342560116695628,1,light purple
215,-0.7009253972768911,-0.8976081563448268,1.4815611850997448,-0.342560116695628,1,light purple
216,-0.6004768928960422,-0.6477925709714926,2.5239705376093897,-0.342560116695628,4,dark purple
217,-1.00806601644141,-1.0492819046072088,2.137459204656375,-0.342560116695628,4,dark purple
218,-0.8612566638847846,-1.0671258749910184,0.6031263374792573,-0.342560116695628,1,light purple
219,-0.913412618082533,-0.9332960971124461,1.7802290332907102,-0.342560116695628,4,dark purple
220,-1.0795389907123987,-0.9154521267286364,-0.5212702674749669,-0.3436669091482251,1,light purple
221,-0.894095598009293,-0.8976081563448268,1.3585803064328765,-0.3412034900243622,1,light purple
222,-0.8168275177163321,-0.9332960971124461,4.105153263326267,-0.3412034900243622,4,dark purple
223,-1.2514604693642362,-1.4061613122834007,0.4274393679551597,-0.3412034900243622,1,light purple
224,-1.2012362171738118,-1.0671258749910184,-0.158183863791832,-0.3413391526914888,1,light purple
225,-1.106582818814935,-1.272331534404829,1.727522942433481,-0.3413391526914888,4,dark purple
226,-1.0737438846904266,-1.0938918305667327,-0.158183863791832,-0.3440779267337769,1,light purple
227,-0.923071128119153,-0.9600620526881607,-0.6618198430942449,-0.3441988142589392,1,light purple
228,-0.9423881481923934,-0.8351542600014934,-0.38072069185568885,-0.3441988142589392,1,light purple
229,-0.6236573169839303,-0.7905443340419696,0.4625767618599792,-0.3441988142589392,1,light purple
230,-0.386057970083076,-0.264147207719586,0.16390891366901342,-0.3441988142589392,1,light purple
231,-0.4691211563980087,-0.44258691155768215,-0.09376530829966291,-0.3441988142589392,1,light purple
232,-1.0099977184487339,-1.0225159490314941,-0.1230464698870125,-0.34285561953491367,1,light purple
233,-0.15039032518954604,-0.041097577921965944,1.11261854909914,-0.34285561953491367,1,light purple
234,-0.3339020158853276,-0.24630323733577636,0.16390891366901342,-0.34285561953491367,1,light purple
235,-0.7202424173501312,-0.7905443340419696,-0.29873343941111,-0.34285561953491367,1,light purple
236,-0.8168275177163321,-0.8886861711529223,-0.3631519949032791,-0.34285561953491367,1,light purple
237,-0.08278075493320514,-0.8708422007691126,1.2355994277660083,-0.34285561953491367,1,light purple
238,-1.112377924836907,-1.0582038897991135,-0.4451392473478579,-0.34167360817777115,1,light purple
239,-1.0776072887050745,-1.1385017565262565,-0.1289027022044824,-0.3417139040194919,1,light purple
240,-1.1490802629760632,-1.2366435936372095,-0.28116474245870027,-0.34178106375569317,1,light purple
241,-1.1683972830493035,-1.0582038897991135,-0.439283015030388,-0.3418186732079659,1,light purple
242,-1.0505634606025382,-0.9065301415367318,-0.6618198430942449,-0.34182807557103406,1,light purple
243,-0.7878519876064718,-0.861920215577208,-0.3045896717285799,-0.3419153832280957,1,light purple
244,-1.122036434873527,-1.0314379342233992,-0.11719023756954258,-0.34194224712257626,1,light purple
245,-0.7627398615112596,-0.8351542600014934,1.522554811322034,-0.33916855001746343,1,light purple
246,-0.37253605603180784,-0.06786353349768057,1.4932736497346846,-0.33916855001746343,1,light purple
247,-0.9732953803095775,-0.8886861711529223,4.128578192596147,-0.33916855001746343,4,dark purple
248,-0.9617051682656335,-1.0492819046072088,-0.3221583686809897,-0.34215715827842036,1,light purple
249,-0.9984075064047899,-1.1385017565262565,-0.3104459040460498,-0.3406527801875117,1,light purple
250,-1.0524951626098622,-0.8708422007691126,1.879784982687699,-0.3378119233461976,4,dark purple
251,-1.2920262115180405,-1.4507712382429245,-0.4568517119827978,-0.3408005316071545,1,light purple
252,-0.37253605603180784,-0.42474294117387257,0.011646873414795589,-0.3408408274488753,1,light purple
253,-0.4961649845005451,-0.3890550004062533,2.0203345583069767,-0.33849023668183054,4,dark purple
254,-0.6526328470937907,-0.8351542600014934,3.566379890119035,-0.33849023668183054,4,dark purple
255,-0.5560477467275897,-0.8708422007691126,1.5108423466870942,-0.33849023668183054,1,light purple
256,-1.0099977184487339,-1.4061613122834007,0.7143947515111856,-0.33849023668183054,1,light purple
257,-0.894095598009293,-1.4507712382429245,4.251559071263015,-0.33849023668183054,4,dark purple
258,-1.0872657987416947,-1.0938918305667327,-0.4568517119827978,-0.34112289834092063,1,light purple
259,-0.38219456606842805,-0.7370124228905407,0.6499761960190166,-0.3386258993489571,1,light purple
260,-0.7588764574966116,-0.6477925709714926,1.8914974473226387,-0.337148385152529,4,dark purple
261,-0.7202424173501312,-0.8708422007691126,2.6059577900539685,-0.3371336100105647,4,dark purple
262,-0.7105839073135112,-0.861920215577208,0.1463402167166037,-0.3371336100105647,1,light purple
263,-1.1452168589614151,-1.3169414603643528,0.21075877220877276,-0.33720211294149,1,light purple
264,-0.7781934775698517,-0.8440762451933984,-0.369008227220749,-0.3401692300868625,1,light purple
265,-0.685471781218299,-0.6210266153957783,-0.42171431807797827,-0.3401692300868625,1,light purple
266,-0.7202424173501312,-0.5139627930929206,-0.33972706563339944,-0.3401692300868625,1,light purple
267,-0.7666032655259077,-0.7905443340419696,-0.439283015030388,-0.3401692300868625,1,light purple
268,-1.0776072887050745,-1.272331534404829,-0.11133400525207267,-0.3401692300868625,1,light purple
269,-0.7202424173501312,-0.9154521267286364,-0.439283015030388,-0.3401692300868625,1,light purple
270,-0.7685349675332317,-1.0938918305667327,0.2166150045262427,-0.33896035483523945,1,light purple
271,-0.6236573169839303,-0.8708422007691126,-0.4568517119827978,-0.33896035483523945,1,light purple
272,-0.9906806983754938,-0.8708422007691126,-0.14061516683942224,-0.33896035483523945,1,light purple
273,-0.913412618082533,-0.9600620526881607,-0.3045896717285799,-0.33896035483523945,1,light purple
274,-1.0003392084121139,-0.9422180823043511,-0.5446951967448466,-0.33896035483523945,1,light purple
275,-0.5058234945371654,-0.5139627930929206,-0.4041456211255685,-0.33896035483523945,1,light purple
276,-1.2031679191811357,-1.3169414603643528,0.5738451758919076,-0.33896035483523945,1,light purple
277,-0.913412618082533,-0.9422180823043511,-0.25188358087135065,-0.33896035483523945,1,light purple
